,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
0,25,1,4:00.169,0,29.3,4:00.169,2020-11-10 12:04:00.169,Jean-Eric VERGNE,0:02:36.357,,1,TECHEETAH,TECHEETAH,26.5556,28.8889,4.24374,258.0
1,25,2,1:09.363,0,101.4,5:09.532,2020-11-10 12:05:09.532,Jean-Eric VERGNE,,,1,TECHEETAH,TECHEETAH,,,,
2,25,3,1:03.091,4,111.4,6:12.623,2020-11-10 12:06:12.623,Jean-Eric VERGNE,,,1,TECHEETAH,TECHEETAH,26.507942857142858,28.888900000000003,4.546862857142857,284.57142857142856
3,27,1,4:20.733,0,27.0,4:20.733,2020-11-10 12:04:20.733,Robin FRIJNS,0:02:57.870,,1,Andretti Formula E,ANDRETTI,26.5,28.8889,5.30467,292.0
4,27,2,1:11.866,0,97.8,5:32.599,2020-11-10 12:05:32.599,Robin FRIJNS,,,1,Andretti Formula E,ANDRETTI,,,,
5,27,3,1:03.830,2,110.1,6:36.429,2020-11-10 12:06:36.429,Robin FRIJNS,,,1,Andretti Formula E,ANDRETTI,26.52382857142857,28.888900000000003,5.15311,279.2857142857143
6,28,1,3:53.453,0,30.1,3:53.453,2020-11-10 12:03:53.453,Antonio Felix DA COSTA,0:02:30.002,,1,Andretti Formula E,ANDRETTI,26.5556,28.8889,7.42654,290.0
7,28,2,1:09.487,0,101.2,5:02.940,2020-11-10 12:05:02.940,Antonio Felix DA COSTA,,,1,Andretti Formula E,ANDRETTI,,,,
8,28,3,1:04.585,2,108.9,6:07.525,2020-11-10 12:06:07.525,Antonio Felix DA COSTA,,,1,Andretti Formula E,ANDRETTI,26.5,28.888900000000003,4.597383333333334,289.0
9,6,1,4:07.617,0,28.4,4:07.617,2020-11-10 12:04:07.617,Loïc DUVAL,0:02:43.015,,1,Faraday Future Dragon Racing,FARADAY,26.5556,28.8889,4.24374,258.0
10,6,2,1:08.546,0,102.6,5:16.163,2020-11-10 12:05:16.163,Loïc DUVAL,,,1,Faraday Future Dragon Racing,FARADAY,,,,
11,6,3,1:03.521,2,110.7,6:19.684,2020-11-10 12:06:19.684,Loïc DUVAL,,,1,Faraday Future Dragon Racing,FARADAY,26.5139,28.888900000000003,4.9068225000000005,285.25
12,9,1,4:11.533,0,28.0,4:11.533,2020-11-10 12:04:11.533,Pierre GASLY,0:02:47.275,,1,Renault e.dams,RENAULT,26.5,28.8889,4.24374,279.0
13,9,2,1:12.337,0,97.2,5:23.870,2020-11-10 12:05:23.870,Pierre GASLY,,,1,Renault e.dams,RENAULT,,,,
14,9,3,1:04.936,2,108.3,6:28.806,2020-11-10 12:06:28.806,Pierre GASLY,,,1,Renault e.dams,RENAULT,26.515885714285712,28.888900000000003,5.001548571428572,284.57142857142856
15,20,1,2:05.011,0,56.2,2:05.011,2020-11-10 12:12:05.011,Mitch EVANS,0:00:38.329,,2,Panasonic Jaguar Racing,JAGUAR,26.9444,29.4444,3.1828,263.0
16,20,2,1:14.232,0,94.7,3:19.243,2020-11-10 12:13:19.243,Mitch EVANS,,,2,Panasonic Jaguar Racing,JAGUAR,,,,
17,20,3,1:03.637,2,110.5,4:22.880,2020-11-10 12:14:22.880,Mitch EVANS,,,2,Panasonic Jaguar Racing,JAGUAR,26.9444,29.4444,3.9406142857142856,279.2857142857143
18,23,1,4:08.681,0,28.3,4:08.681,2020-11-10 12:14:08.681,Nick HEIDFELD,0:02:53.411,,2,Mahindra Racing,MAHINDRA,26.9444,29.4444,4.24374,267.0
19,23,2,1:11.268,0,98.7,5:19.949,2020-11-10 12:15:19.949,Nick HEIDFELD,,,2,Mahindra Racing,MAHINDRA,26.938233333333336,29.444399999999998,3.4185655555555554,258.0
20,23,3,1:03.193,2,111.3,6:23.142,2020-11-10 12:16:23.142,Nick HEIDFELD,,,2,Mahindra Racing,MAHINDRA,26.93647142857143,29.4444,3.182802857142857,265.42857142857144
21,33,1,1:28.445,0,79.5,1:28.445,2020-11-10 12:11:28.445,Stéphane SARRAZIN,0:00:15.083,,2,TECHEETAH,TECHEETAH,26.9444,29.4444,2.12187,242.0
22,33,2,1:09.801,0,100.7,2:38.246,2020-11-10 12:12:38.246,Stéphane SARRAZIN,,,2,TECHEETAH,TECHEETAH,,,,
23,33,3,1:03.508,2,110.7,3:41.754,2020-11-10 12:13:41.754,Stéphane SARRAZIN,,,2,TECHEETAH,TECHEETAH,,,,
24,7,1,2:47.955,0,41.9,2:47.955,2020-11-10 12:12:47.955,Jérôme D'AMBROSIO,0:01:32.472,,2,Faraday Future Dragon Racing,FARADAY,26.9444,29.4444,4.24374,298.0
25,7,2,1:07.014,0,104.9,3:54.969,2020-11-10 12:13:54.969,Jérôme D'AMBROSIO,,,2,Faraday Future Dragon Racing,FARADAY,26.9444,29.4444,4.24374,298.0
26,7,3,1:02.881,4,111.8,4:57.850,2020-11-10 12:14:57.850,Jérôme D'AMBROSIO,,,2,Faraday Future Dragon Racing,FARADAY,26.9444,29.4444,3.485925714285714,263.85714285714283
27,8,1,2:29.870,0,46.9,2:29.870,2020-11-10 12:12:29.870,Nicolas PROST,0:01:12.825,,2,Renault e.dams,RENAULT,26.9444,29.4444,4.24374,267.0
28,8,2,1:08.069,0,103.3,3:37.939,2020-11-10 12:13:37.939,Nicolas PROST,,,2,Renault e.dams,RENAULT,,,,
29,8,3,1:03.433,2,110.8,4:41.372,2020-11-10 12:14:41.372,Nicolas PROST,,,2,Renault e.dams,RENAULT,26.9444,29.4444,3.71327,270.25
30,19,1,4:03.284,0,28.9,4:03.284,2020-11-10 12:24:03.284,Felix ROSENQVIST,0:02:39.413,,3,Mahindra Racing,MAHINDRA,27.1111,29.4444,3.1828,292.0
31,19,2,1:23.253,0,84.5,5:26.537,2020-11-10 12:25:26.537,Felix ROSENQVIST,,,3,Mahindra Racing,MAHINDRA,,,,
32,19,3,1:04.300,2,109.3,6:30.837,2020-11-10 12:26:30.837,Felix ROSENQVIST,,,3,Mahindra Racing,MAHINDRA,27.111099999999997,29.4444,2.728117142857143,287.42857142857144
33,3,1,2:00.351,0,58.4,2:00.351,2020-11-10 12:22:00.351,Nelson PIQUET JR,0:00:48.605,,3,NEXTEV NIO,NEXTEV,27.0556,29.4444,3.1828,309.0
34,3,2,1:04.822,0,108.5,3:05.173,2020-11-10 12:23:05.173,Nelson PIQUET JR,,,3,NEXTEV NIO,NEXTEV,,,,
35,3,3,1:03.361,2,111.0,4:08.534,2020-11-10 12:24:08.534,Nelson PIQUET JR,,,3,NEXTEV NIO,NEXTEV,,,,
36,37,1,1:31.422,0,76.9,1:31.422,2020-11-10 12:21:31.422,Alex LYNN,0:00:15.592,,3,DS Virgin Racing,VIRGIN,27.0556,29.4444,2.12187,319.0
37,37,2,1:07.615,0,104.0,2:39.037,2020-11-10 12:22:39.037,Alex LYNN,,,3,DS Virgin Racing,VIRGIN,,,,
38,37,3,1:03.009,2,111.6,3:42.046,2020-11-10 12:23:42.046,Alex LYNN,,,3,DS Virgin Racing,VIRGIN,,,,
39,47,1,1:37.148,0,72.4,1:37.148,2020-11-10 12:21:37.148,Adam CARROLL,0:00:19.314,,3,Panasonic Jaguar Racing,JAGUAR,27.0556,29.4444,2.12187,319.0
40,47,2,1:09.365,0,101.4,2:46.513,2020-11-10 12:22:46.513,Adam CARROLL,,,3,Panasonic Jaguar Racing,JAGUAR,,,,
41,47,3,1:03.555,2,110.6,3:50.068,2020-11-10 12:23:50.068,Adam CARROLL,,,3,Panasonic Jaguar Racing,JAGUAR,,,,
42,66,1,4:12.025,0,27.9,4:12.025,2020-11-10 12:24:12.025,Daniel ABT,0:02:49.480,,3,ABT Schaeffler Audi Sport,ABT,27.1111,29.4444,3.1828,306.0
43,66,2,1:22.329,0,85.4,5:34.354,2020-11-10 12:25:34.354,Daniel ABT,,,3,ABT Schaeffler Audi Sport,ABT,,,,
44,66,3,1:02.888,3,111.8,6:37.242,2020-11-10 12:26:37.242,Daniel ABT,,,3,ABT Schaeffler Audi Sport,ABT,27.111099999999997,29.4444,2.7849525,289.75
45,11,1,2:54.729,0,40.2,2:54.729,2020-11-10 12:32:54.729,Lucas DI GRASSI,0:01:37.094,,4,ABT Schaeffler Audi Sport,ABT,27.2222,30.5556,2.12187,291.0
46,11,2,1:12.433,0,97.1,4:07.162,2020-11-10 12:34:07.162,Lucas DI GRASSI,,,4,ABT Schaeffler Audi Sport,ABT,,,,
47,11,3,1:03.480,2,110.8,5:10.642,2020-11-10 12:35:10.642,Lucas DI GRASSI,,,4,ABT Schaeffler Audi Sport,ABT,27.19048571428571,30.317485714285713,2.12187,286.57142857142856
48,2,1,1:26.837,0,81.0,1:26.837,2020-11-10 12:31:26.837,Sam BIRD,0:00:07.616,,4,DS Virgin Racing,VIRGIN,27.3333,30.5556,5.30467,296.0
49,2,2,1:15.413,0,93.2,2:42.250,2020-11-10 12:32:42.250,Sam BIRD,,,4,DS Virgin Racing,VIRGIN,,,,
50,2,3,1:02.806,4,111.9,3:45.056,2020-11-10 12:33:45.056,Sam BIRD,,,4,DS Virgin Racing,VIRGIN,,,,
51,4,1,2:49.335,0,41.5,2:49.335,2020-11-10 12:32:49.335,Tom DILLMANN,0:01:26.194,,4,Venturi Formula E Team,VENTURI,27.2222,30.5556,2.12187,291.0
52,4,2,1:11.872,0,97.8,4:01.207,2020-11-10 12:34:01.207,Tom DILLMANN,,,4,Venturi Formula E Team,VENTURI,,,,
53,4,3,1:03.795,2,110.2,5:05.002,2020-11-10 12:35:05.002,Tom DILLMANN,,,4,Venturi Formula E Team,VENTURI,27.1852,30.2778,2.12187,286.3333333333333
54,5,1,2:09.391,0,54.3,2:09.391,2020-11-10 12:32:09.391,Maro ENGEL,0:00:50.164,,4,Venturi Formula E Team,VENTURI,27.2778,30.5556,1.06093,276.0
55,5,2,1:17.571,2,90.6,3:26.962,2020-11-10 12:33:26.962,Maro ENGEL,,,4,Venturi Formula E Team,VENTURI,,,,
56,88,1,2:03.488,0,56.9,2:03.488,2020-11-10 12:32:03.488,Oliver TURVEY,0:00:42.959,,4,NEXTEV NIO,NEXTEV,27.2778,30.5556,2.12187,276.0
57,88,2,1:11.221,0,98.7,3:14.709,2020-11-10 12:33:14.709,Oliver TURVEY,,,4,NEXTEV NIO,NEXTEV,,,,
58,88,3,1:03.385,2,110.9,4:18.094,2020-11-10 12:34:18.094,Oliver TURVEY,,,4,NEXTEV NIO,NEXTEV,,,,
59,2,1,4:10.660,0,28.0,4:10.660,2020-11-10 09:04:10.660,Sam BIRD,0:02:53.165,,1,DS Virgin Racing,VIRGIN,23.1111,26.6667,3.1828,287.0
60,2,2,1:13.402,0,95.8,5:24.062,2020-11-10 09:05:24.062,Sam BIRD,,,1,DS Virgin Racing,VIRGIN,,,,
61,2,3,1:02.246,4,113.0,6:26.308,2020-11-10 09:06:26.308,Sam BIRD,,,1,DS Virgin Racing,VIRGIN,23.111099999999997,26.666699999999995,3.1828,287.0
62,27,1,4:08.935,0,28.2,4:08.935,2020-11-10 09:04:08.935,Robin FRIJNS,0:02:49.416,,1,Andretti Formula E,ANDRETTI,23.1111,26.6667,3.1828,287.0
